gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
Synpcc7942_0264,Synpcc7942_0264,100,251,0,0,1,251,1,251,0,516,251,1,<=>
Synpcc7942_0265,Synpcc7942_0265,100,91,0,0,1,91,1,91,5E-65,187,91,1,<=>
Synpcc7942_0266,Synpcc7942_0266,100,185,0,0,1,185,1,185,3.16E-134,369,185,1,<=>
Synpcc7942_0267,Synpcc7942_0267,100,242,0,0,1,242,1,242,0,494,242,1,<=>
Synpcc7942_0268,Synpcc7942_0268,100,160,0,0,1,160,1,160,9.78E-120,331,160,1,<=>
Synpcc7942_0269,Synpcc7942_0269,100,293,0,0,1,293,1,293,0,586,293,1,<=>
Synpcc7942_0270,Synpcc7942_0270,100,397,0,0,1,397,1,397,0,791,397,1,<=>
Synpcc7942_0271,Synpcc7942_0271,100,243,0,0,1,243,1,243,0,493,243,1,<=>
Synpcc7942_0272,Synpcc7942_0272,100,264,0,0,1,264,1,264,0,528,264,1,<=>
Synpcc7942_0273,Synpcc7942_0273,100,209,0,0,1,209,1,209,4.22E-154,422,209,1,<=>
Synpcc7942_0274,Synpcc7942_0274,100,112,0,0,1,112,1,112,1.08E-81,231,112,1,<=>
Synpcc7942_0275,Synpcc7942_0275,100,110,0,0,1,110,1,110,2.91E-80,227,110,1,<=>
Synpcc7942_0276,Synpcc7942_0276,100,490,0,0,1,490,1,490,0,997,490,1,<=>
Synpcc7942_0277,Synpcc7942_0277,100,679,0,0,1,679,1,679,0,1380,679,1,<=>
Synpcc7942_0278,Synpcc7942_0278,100,165,0,0,1,165,1,165,1.66E-122,338,165,1,<=>
Synpcc7942_0279,Synpcc7942_0279,100,534,0,0,1,534,1,534,0,1095,534,1,<=>
Synpcc7942_0280,Synpcc7942_0280,100,421,0,0,1,421,1,421,0,849,421,1,<=>
Synpcc7942_0281,Synpcc7942_0281,100,357,0,0,1,357,1,357,0,696,357,1,<=>
Synpcc7942_0282,Synpcc7942_0282,100,427,0,0,1,427,1,427,0,878,427,1,<=>
Synpcc7942_0283,Synpcc7942_0283,100,334,0,0,1,334,1,334,0,667,334,1,<=>
Synpcc7942_0284,Synpcc7942_0284,100,102,0,0,1,102,1,102,4.93E-70,201,102,1,<=>
Synpcc7942_0285,Synpcc7942_0285,100,113,0,0,1,113,1,113,7.39E-81,229,113,1,<=>
Synpcc7942_0286,Synpcc7942_0286,100,120,0,0,1,120,1,120,2.63E-87,246,120,1,<=>
Synpcc7942_0287,Synpcc7942_0287,100,231,0,0,1,231,1,231,3.01E-168,459,231,1,<=>
Synpcc7942_0288,Synpcc7942_0288,100,452,0,0,1,452,1,452,0,923,452,1,<=>
Synpcc7942_0289,Synpcc7942_0289,100,948,0,0,1,948,1,948,0,1940,948,1,<=>
Synpcc7942_0290,Synpcc7942_0290,100,378,0,0,1,378,1,378,0,749,378,1,<=>
Synpcc7942_0291,Synpcc7942_0291,100,72,0,0,1,72,1,72,3.14E-49,145,72,1,<=>
Synpcc7942_0292,Synpcc7942_0292,100,408,0,0,1,408,1,408,0,817,408,1,<=>
Synpcc7942_0293,Synpcc7942_0293,100,112,0,0,1,112,1,112,3.69E-79,224,112,1,<=>
Synpcc7942_0294,Synpcc7942_0294,100,277,0,0,1,277,1,277,0,555,277,1,<=>
Synpcc7942_0295,Synpcc7942_0295,100,395,0,0,1,395,1,395,0,820,395,1,<=>
Synpcc7942_0296,Synpcc7942_0296,100,671,0,0,1,671,1,671,0,1302,671,1,<=>
Synpcc7942_0297,Synpcc7942_0297,100,613,0,0,1,613,1,613,0,1233,613,1,<=>
Synpcc7942_0298,Synpcc7942_0298,100,215,0,0,1,215,1,215,1.83E-154,423,215,1,<=>
Synpcc7942_0299,Synpcc7942_0299,100,249,0,0,1,249,1,249,1.48E-178,487,249,1,<=>
Synpcc7942_0300,Synpcc7942_0300,100,345,0,0,1,345,1,345,0,679,345,1,<=>
Synpcc7942_0301,Synpcc7942_0301,100,120,0,0,1,120,1,120,7.53E-87,244,120,1,<=>
Synpcc7942_0302,Synpcc7942_0302,100,479,0,0,1,479,1,479,0,974,479,1,<=>
Synpcc7942_0303,Synpcc7942_0303,100,384,0,0,1,384,1,384,0,762,384,1,<=>
Synpcc7942_0304,Synpcc7942_0304,100,215,0,0,1,215,1,215,2.32E-156,428,215,1,<=>
Synpcc7942_0305,Synpcc7942_0305,100,76,0,0,1,76,1,76,6.2E-51,150,76,1,<=>
Synpcc7942_0306,Synpcc7942_0306,100,102,0,0,1,102,1,102,7.44E-75,213,102,1,<=>
Synpcc7942_0307,Synpcc7942_0307,100,408,0,0,1,408,1,408,0,788,408,1,<=>
Synpcc7942_0308,Synpcc7942_0308,100,379,0,0,1,379,1,379,0,785,379,1,<=>
Synpcc7942_0309,Synpcc7942_0309,100,634,0,0,1,634,1,634,0,1252,634,1,<=>
Synpcc7942_0310,Synpcc7942_0310,100,314,0,0,1,314,1,314,0,632,314,1,<=>
Synpcc7942_0311,Synpcc7942_0311,100,279,0,0,1,279,1,279,0,565,279,1,<=>
Synpcc7942_0312,Synpcc7942_0312,100,142,0,0,1,142,1,142,1.55E-101,283,142,1,<=>
Synpcc7942_0313,Synpcc7942_0313,100,170,0,0,1,170,1,170,1.5E-125,346,170,1,<=>
Synpcc7942_0314,Synpcc7942_0314,100,209,0,0,1,209,1,209,3.86E-147,404,209,1,<=>
Synpcc7942_0315,Synpcc7942_0315,100,431,0,0,1,431,1,431,0,889,431,1,<=>
Synpcc7942_0316,Synpcc7942_0316,100,63,0,0,1,63,1,63,2.08E-44,133,63,1,<=>
Synpcc7942_0317,Synpcc7942_0317,100,152,0,0,1,152,1,152,1.55E-109,304,152,1,<=>
Synpcc7942_0318,Synpcc7942_0318,100,151,0,0,1,151,1,151,7.69E-109,302,151,1,<=>
Synpcc7942_0319,Synpcc7942_0319,100,272,0,0,1,272,1,272,0,542,272,1,<=>
Synpcc7942_0320,Synpcc7942_0320,100,332,0,0,1,332,1,332,0,682,332,1,<=>
Synpcc7942_0321,Synpcc7942_0321,100,112,0,0,1,112,1,112,2.37E-77,220,112,1,<=>
Synpcc7942_0322,Synpcc7942_0322,100,456,0,0,1,456,1,456,0,915,456,1,<=>
Synpcc7942_0323,Synpcc7942_0323,100,252,0,0,1,252,1,252,2.28E-174,476,252,1,<=>
Synpcc7942_0324,Synpcc7942_0324,100,394,0,0,1,394,1,394,0,765,394,1,<=>
Synpcc7942_0325,Synpcc7942_0325,100,67,0,0,1,67,1,67,6.39E-47,139,67,1,<=>
Synpcc7942_0326,Synpcc7942_0326,100,161,0,0,1,161,1,161,1.4E-115,320,161,1,<=>
Synpcc7942_0327,Synpcc7942_0327,100,161,0,0,1,161,1,161,7.49E-116,321,161,1,<=>
Synpcc7942_0328,Synpcc7942_0328,100,705,0,0,1,705,1,705,0,1430,705,1,<=>
Synpcc7942_0329,Synpcc7942_0329,100,414,0,0,1,414,1,414,0,847,414,1,<=>
Synpcc7942_0330,Synpcc7942_0330,100,168,0,0,1,168,1,168,4.39E-122,337,168,1,<=>
Synpcc7942_0331,Synpcc7942_0331,100,261,0,0,1,261,1,261,0,520,261,1,<=>
Synpcc7942_0332,Synpcc7942_0332,100,81,0,0,1,81,1,81,4.33E-51,151,81,1,<=>
Synpcc7942_0333,Synpcc7942_0333,100,158,0,0,1,158,1,158,3.74E-108,301,158,1,<=>
Synpcc7942_0334,Synpcc7942_0334,100,171,0,0,1,171,1,171,4.82E-117,325,171,1,<=>
Synpcc7942_0335,Synpcc7942_0335,100,180,0,0,1,180,1,180,4.95E-129,356,180,1,<=>
Synpcc7942_0336,Synpcc7942_0336,100,505,0,0,1,505,1,505,0,1008,505,1,<=>
Synpcc7942_0337,Synpcc7942_0337,100,316,0,0,1,316,1,316,0,627,316,1,<=>
Synpcc7942_0338,Synpcc7942_0338,100,105,0,0,1,105,1,105,3.61E-75,214,105,1,<=>
Synpcc7942_0339,Synpcc7942_0339,100,359,0,0,1,359,1,359,0,711,359,1,<=>
Synpcc7942_0340,Synpcc7942_0340,100,193,0,0,1,193,1,193,1.12E-136,376,193,1,<=>
Synpcc7942_0341,Synpcc7942_0341,100,190,0,0,1,190,1,190,2.3E-138,380,190,1,<=>
Synpcc7942_0342,Synpcc7942_0342,100,75,0,0,1,75,1,75,1.13E-53,157,75,1,<=>
Synpcc7942_0343,Synpcc7942_0343,100,133,0,0,1,133,1,133,7.06E-97,271,133,1,<=>
Synpcc7942_0344,Synpcc7942_0344,100,347,0,0,1,347,1,347,0,697,347,1,<=>
Synpcc7942_0345,Synpcc7942_0345,100,256,0,0,1,256,1,256,0,496,256,1,<=>
Synpcc7942_0346,Synpcc7942_0346,100,259,0,0,1,259,1,259,0,525,259,1,<=>
Synpcc7942_0347,Synpcc7942_0347,100,54,0,0,1,54,1,54,7.17E-33,103,54,1,<=>
Synpcc7942_0348,Synpcc7942_0348,100,356,0,0,1,356,1,356,0,720,356,1,<=>
Synpcc7942_0349,Synpcc7942_0349,100,186,0,0,1,186,1,186,1.75E-133,368,186,1,<=>
Synpcc7942_0350,Synpcc7942_0350,100,292,0,0,1,292,1,292,0,598,292,1,<=>
Synpcc7942_0351,Synpcc7942_0351,100,377,0,0,1,377,1,377,0,736,377,1,<=>
Synpcc7942_0352,Synpcc7942_0352,100,202,0,0,1,202,1,202,1.07E-152,417,202,1,<=>
Synpcc7942_0353,Synpcc7942_0353,100,320,0,0,1,320,1,320,0,621,320,1,<=>
Synpcc7942_0354,Synpcc7942_0354,100,542,0,0,1,542,1,542,0,1084,542,1,<=>
Synpcc7942_0355,Synpcc7942_0355,100,137,0,0,1,137,1,137,1.35E-96,270,137,1,<=>
Synpcc7942_0356,Synpcc7942_0356,100,74,0,0,1,74,1,74,2.62E-50,149,74,1,<=>
Synpcc7942_0357,Synpcc7942_0357,100,467,0,0,1,467,1,467,0,912,467,1,<=>
Synpcc7942_0358,Synpcc7942_0358,100,213,0,0,1,213,1,213,1.37E-159,436,213,1,<=>
Synpcc7942_0359,Synpcc7942_0359,100,393,0,0,1,393,1,393,0,806,393,1,<=>
Synpcc7942_0360,Synpcc7942_0360,100,398,0,0,1,398,1,398,0,795,398,1,<=>
Synpcc7942_0361,Synpcc7942_0361,100,75,0,0,1,75,1,75,2.35E-51,151,75,1,<=>
Synpcc7942_0362,Synpcc7942_0362,100,199,0,0,1,199,1,199,3.39E-140,385,199,1,<=>
Synpcc7942_0363,Synpcc7942_0363,100,94,0,0,1,94,1,94,2.12E-66,191,94,1,<=>
Synpcc7942_0364,Synpcc7942_0364,100,183,0,0,1,183,1,183,7.79E-138,378,183,1,<=>
Synpcc7942_0365,Synpcc7942_0365,100,209,0,0,1,209,1,209,1.37E-155,425,209,1,<=>
Synpcc7942_0366,Synpcc7942_0366,100,727,0,0,1,727,1,727,0,1433,727,1,<=>
Synpcc7942_0367,Synpcc7942_0367,100,307,0,0,1,307,1,307,0,593,307,1,<=>
Synpcc7942_0368,Synpcc7942_0368,100,450,0,0,1,450,1,450,0,897,450,1,<=>
Synpcc7942_0369,Synpcc7942_0369,100,484,0,0,1,484,1,484,0,978,484,1,<=>
Synpcc7942_0370,Synpcc7942_0370,100,434,0,0,1,434,1,434,0,879,434,1,<=>
Synpcc7942_0371,Synpcc7942_0371,100,299,0,0,1,299,1,299,0,611,299,1,<=>
Synpcc7942_0372,Synpcc7942_0372,100,266,0,0,1,266,1,266,0,541,266,1,<=>
Synpcc7942_0373,Synpcc7942_0373,100,428,0,0,1,428,1,428,0,870,428,1,<=>
Synpcc7942_0374,Synpcc7942_0374,100,94,0,0,1,94,1,94,4.38E-65,187,94,1,<=>
Synpcc7942_0375,Synpcc7942_0375,100,471,0,0,1,471,1,471,0,931,471,1,<=>
Synpcc7942_0376,Synpcc7942_0376,100,508,0,0,1,508,1,508,0,1012,508,1,<=>
Synpcc7942_0377,Synpcc7942_0377,100,112,0,0,1,112,1,112,1.09E-77,221,112,1,<=>
Synpcc7942_0378,Synpcc7942_0378,100,264,0,0,1,264,1,264,0,518,264,1,<=>
Synpcc7942_0379,Synpcc7942_0379,100,127,0,0,1,127,1,127,1.42E-88,249,127,1,<=>
Synpcc7942_0380,Synpcc7942_0380,100,347,0,0,1,347,1,347,0,678,347,1,<=>
Synpcc7942_0381,Synpcc7942_0381,100,104,0,0,1,104,1,104,1.87E-69,199,104,1,<=>
Synpcc7942_0382,Synpcc7942_0382,100,88,0,0,1,88,1,88,1.24E-60,176,88,1,<=>
Synpcc7942_0383,Synpcc7942_0383,100,228,0,0,1,228,1,228,3.53E-163,446,228,1,<=>
Synpcc7942_0384,Synpcc7942_0384,100,236,0,0,1,236,1,236,2.98E-169,462,236,1,<=>
Synpcc7942_0385,Synpcc7942_0385,100,457,0,0,1,457,1,457,0,939,457,1,<=>
Synpcc7942_0386,Synpcc7942_0386,100,469,0,0,1,469,1,469,0,942,469,1,<=>
Synpcc7942_0387,Synpcc7942_0387,100,168,0,0,1,168,1,168,5.48E-121,335,168,1,<=>
Synpcc7942_0388,Synpcc7942_0388,100,373,0,0,1,373,1,373,0,756,373,1,<=>
Synpcc7942_0389,Synpcc7942_0389,100,83,0,0,1,83,1,83,1.03E-60,176,83,1,<=>
Synpcc7942_0390,Synpcc7942_0390,100,383,0,0,1,383,1,383,0,730,383,1,<=>
Synpcc7942_0391,Synpcc7942_0391,100,526,0,0,1,526,1,526,0,1038,526,1,<=>
Synpcc7942_0392,Synpcc7942_0392,100,392,0,0,1,392,1,392,0,783,392,1,<=>
Synpcc7942_0393,Synpcc7942_0393,100,226,0,0,1,226,1,226,3.78E-162,443,226,1,<=>
Synpcc7942_0394,Synpcc7942_0394,100,288,0,0,1,288,1,288,0,565,288,1,<=>
Synpcc7942_0395,Synpcc7942_0395,100,374,0,0,1,374,1,374,0,728,374,1,<=>
Synpcc7942_0396,Synpcc7942_0396,100,513,0,0,1,513,1,513,0,1040,513,1,<=>
Synpcc7942_0397,Synpcc7942_0397,100,463,0,0,1,463,1,463,0,941,463,1,<=>
Synpcc7942_0398,Synpcc7942_0398,100,152,0,0,1,152,1,152,8.28E-110,305,152,1,<=>
Synpcc7942_0399,Synpcc7942_0399,100,250,0,0,1,250,1,250,0,499,250,1,<=>
Synpcc7942_0400,Synpcc7942_0400,100,200,0,0,1,200,1,200,2.77E-150,411,200,1,<=>
Synpcc7942_0401,Synpcc7942_0401,100,161,0,0,1,161,1,161,2.79E-116,322,161,1,<=>
Synpcc7942_0402,Synpcc7942_0402,100,174,0,0,1,174,1,174,2.16E-124,343,174,1,<=>
Synpcc7942_0403,Synpcc7942_0403,100,59,0,0,1,59,1,59,4.9E-39,119,59,1,<=>
Synpcc7942_0404,Synpcc7942_0404,100,304,0,0,1,304,1,304,0,619,304,1,<=>
Synpcc7942_0405,Synpcc7942_0405,100,332,0,0,1,332,1,332,0,670,332,1,<=>
Synpcc7942_0406,Synpcc7942_0406,100,133,0,0,1,133,1,133,2.99E-98,274,133,1,<=>
Synpcc7942_0407,Synpcc7942_0407,100,80,0,0,1,80,1,80,4.07E-52,154,80,1,<=>
Synpcc7942_0408,Synpcc7942_0408,100,217,0,0,1,217,1,217,4.55E-161,440,217,1,<=>
Synpcc7942_0409,Synpcc7942_0409,100,94,0,0,1,94,1,94,1.28E-64,186,94,1,<=>
Synpcc7942_0410,Synpcc7942_0410,100,90,0,0,1,90,1,90,4.29E-66,189,90,1,<=>
Synpcc7942_0411,Synpcc7942_0411,100,266,0,0,1,266,1,266,0,524,266,1,<=>
Synpcc7942_0412,Synpcc7942_0412,100,109,0,0,1,109,1,109,8.06E-74,211,109,1,<=>
Synpcc7942_0413,Synpcc7942_0413,100,138,0,0,1,138,1,138,1.4E-96,270,138,1,<=>
Synpcc7942_0414,Synpcc7942_0414,100,390,0,0,1,390,1,390,0,791,390,1,<=>
Synpcc7942_0415,Synpcc7942_0415,100,325,0,0,1,325,1,325,0,639,325,1,<=>
Synpcc7942_0416,Synpcc7942_0416,100,127,0,0,1,127,1,127,1.36E-94,265,127,1,<=>
Synpcc7942_0417,Synpcc7942_0417,100,502,0,0,1,502,1,502,0,1012,502,1,<=>
Synpcc7942_0418,Synpcc7942_0418,100,116,0,0,1,116,1,116,1.91E-83,235,116,1,<=>
Synpcc7942_0419,Synpcc7942_0419,100,320,0,0,1,320,1,320,0,653,320,1,<=>
Synpcc7942_0420,Synpcc7942_0420,100,521,0,0,1,521,1,521,0,1064,521,1,<=>
Synpcc7942_0421,Synpcc7942_0421,100,132,0,0,1,132,1,132,2.24E-91,257,132,1,<=>
Synpcc7942_0422,Synpcc7942_0422,100,380,0,0,1,380,1,380,0,760,380,1,<=>
Synpcc7942_0423,Synpcc7942_0423,100,72,0,0,1,72,1,72,8.42E-52,152,72,1,<=>
Synpcc7942_0424,Synpcc7942_0424,100,360,0,0,1,360,1,360,0,740,360,1,<=>
Synpcc7942_0425,Synpcc7942_0425,100,125,0,0,1,125,1,125,2.36E-90,254,125,1,<=>
Synpcc7942_0426,Synpcc7942_0426,100,183,0,0,1,183,1,183,3.37E-135,372,183,1,<=>
Synpcc7942_0427,Synpcc7942_0427,100,282,0,0,1,282,1,282,0,572,282,1,<=>
Synpcc7942_0428,Synpcc7942_0428,100,542,0,0,1,542,1,542,0,1117,542,1,<=>
Synpcc7942_0429,Synpcc7942_0429,100,179,0,0,1,179,1,179,4.42E-125,346,179,1,<=>
Synpcc7942_0430,Synpcc7942_0430,100,636,0,0,1,636,1,636,0,1301,636,1,<=>
Synpcc7942_0431,Synpcc7942_0431,100,422,0,0,1,422,1,422,0,854,422,1,<=>
Synpcc7942_0432,Synpcc7942_0432,100,232,0,0,1,232,1,232,2.1E-173,472,232,1,<=>
Synpcc7942_0433,Synpcc7942_0433,100,402,0,0,1,402,1,402,0,828,402,1,<=>
Synpcc7942_0434,Synpcc7942_0434,100,335,0,0,1,335,1,335,0,650,335,1,<=>
Synpcc7942_0435,Synpcc7942_0435,100,251,0,0,1,251,1,251,0,504,251,1,<=>
Synpcc7942_0436,Synpcc7942_0436,100,101,0,0,1,101,1,101,6.66E-73,207,101,1,<=>
Synpcc7942_0437,Synpcc7942_0437,100,188,0,0,1,188,1,188,5.46E-145,397,188,1,<=>
Synpcc7942_0438,Synpcc7942_0438,100,168,0,0,1,168,1,168,2.2E-127,351,168,1,<=>
Synpcc7942_0439,Synpcc7942_0439,100,229,0,0,1,229,1,229,5.57E-174,473,229,1,<=>
Synpcc7942_0440,Synpcc7942_0440,100,375,0,0,1,375,1,375,0,751,375,1,<=>
Synpcc7942_0441,Synpcc7942_0441,100,222,0,0,1,222,1,222,6E-161,440,222,1,<=>
Synpcc7942_0442,Synpcc7942_0442,100,497,0,0,1,497,1,497,0,978,497,1,<=>
Synpcc7942_0443,Synpcc7942_0443,100,413,0,0,1,413,1,413,0,813,413,1,<=>
Synpcc7942_0444,Synpcc7942_0444,100,227,0,0,1,227,1,227,4.76E-161,441,227,1,<=>
Synpcc7942_0445,Synpcc7942_0445,100,351,0,0,1,351,1,351,0,682,351,1,<=>
Synpcc7942_0446,Synpcc7942_0446,100,100,0,0,1,100,1,100,4.05E-72,206,100,1,<=>
Synpcc7942_0447,Synpcc7942_0447,100,228,0,0,1,228,1,228,1.45E-173,473,228,1,<=>
Synpcc7942_0448,Synpcc7942_0448,100,364,0,0,1,364,1,364,0,716,364,1,<=>
Synpcc7942_0449,Synpcc7942_0449,100,443,0,0,1,443,1,443,0,908,443,1,<=>
Synpcc7942_0450,Synpcc7942_0450,100,81,0,0,1,81,1,81,2.47E-55,162,81,1,<=>
Synpcc7942_0451,Synpcc7942_0451,100,209,0,0,1,209,1,209,4.66E-153,419,209,1,<=>
Synpcc7942_0452,Synpcc7942_0452,100,159,0,0,1,159,1,159,2.33E-118,327,159,1,<=>
Synpcc7942_0453,Synpcc7942_0453,100,404,0,0,1,404,1,404,0,808,404,1,<=>
Synpcc7942_0454,Synpcc7942_0454,100,251,0,0,1,251,1,251,4.39E-178,486,251,1,<=>
Synpcc7942_0455,Synpcc7942_0455,100,384,0,0,1,384,1,384,0,798,384,1,<=>
Synpcc7942_0456,Synpcc7942_0456,100,45,0,0,1,45,1,45,1.96E-26,86.7,45,1,<=>
Synpcc7942_0457,Synpcc7942_0457,100,205,0,0,1,205,1,205,1.45E-149,410,205,1,<=>
Synpcc7942_0458,Synpcc7942_0458,100,278,0,0,1,278,1,278,0,569,278,1,<=>
Synpcc7942_0459,Synpcc7942_0459,100,369,0,0,1,369,1,369,0,751,369,1,<=>
Synpcc7942_0460,Synpcc7942_0460,100,157,0,0,1,157,1,157,8.1E-117,323,157,1,<=>
Synpcc7942_0461,Synpcc7942_0461,100,145,0,0,1,145,1,145,6.19E-102,285,145,1,<=>
Synpcc7942_0462,Synpcc7942_0462,100,195,0,0,1,195,1,195,2.67E-146,401,195,1,<=>
Synpcc7942_0463,Synpcc7942_0463,100,163,0,0,1,163,1,163,4.75E-123,339,163,1,<=>
Synpcc7942_0464,Synpcc7942_0464,100,131,0,0,1,131,1,131,1.15E-92,260,131,1,<=>
Synpcc7942_0465,Synpcc7942_0465,100,241,0,0,1,241,1,241,2.59E-176,480,241,1,<=>
Synpcc7942_0466,Synpcc7942_0466,100,749,0,0,1,749,1,749,0,1497,749,1,<=>
Synpcc7942_0467,Synpcc7942_0467,100,277,0,0,1,277,1,277,0,556,277,1,<=>
Synpcc7942_0468,Synpcc7942_0468,100,79,0,0,1,79,1,79,6.01E-52,153,79,1,<=>
Synpcc7942_0469,Synpcc7942_0469,100,532,0,0,1,532,1,532,0,1092,532,1,<=>
Synpcc7942_0470,Synpcc7942_0470,100,177,0,0,1,177,1,177,1.02E-126,350,177,1,<=>
Synpcc7942_0471,Synpcc7942_0471,100,276,0,0,1,276,1,276,0,540,276,1,<=>
Synpcc7942_0472,Synpcc7942_0472,100,74,0,0,1,74,1,74,6.76E-49,145,74,1,<=>
Synpcc7942_0473,Synpcc7942_0473,100,368,0,0,1,368,1,368,0,752,368,1,<=>
Synpcc7942_0474,Synpcc7942_0474,100,45,0,0,1,45,1,45,1.22E-27,89.4,45,1,<=>
Synpcc7942_0475,Synpcc7942_0475,100,31,0,0,1,31,1,31,3.26E-17,62.4,31,1,<=>
Synpcc7942_0476,Synpcc7942_0476,100,136,0,0,1,136,1,136,9.63E-102,283,136,1,<=>
Synpcc7942_0477,Synpcc7942_0477,100,99,0,0,1,99,1,99,2.1E-66,191,99,1,<=>
Synpcc7942_0478,Synpcc7942_0478,100,203,0,0,1,203,1,203,1.4E-150,412,203,1,<=>
Synpcc7942_0479,Synpcc7942_0479,100,604,0,0,1,604,1,604,0,1227,604,1,<=>
Synpcc7942_0480,Synpcc7942_0480,100,577,0,0,1,577,1,577,0,1160,577,1,<=>
Synpcc7942_0481,Synpcc7942_0481,100,371,0,0,1,371,1,371,0,756,371,1,<=>
Synpcc7942_0482,Synpcc7942_0482,100,589,0,0,1,589,1,589,0,1194,589,1,<=>
Synpcc7942_0483,Synpcc7942_0483,100,147,0,0,1,147,1,147,2.55E-105,293,147,1,<=>
Synpcc7942_0484,Synpcc7942_0484,100,480,0,0,1,480,1,480,0,919,480,1,<=>
Synpcc7942_0485,Synpcc7942_0485,100,445,0,0,1,445,1,445,0,902,445,1,<=>
Synpcc7942_0486,Synpcc7942_0486,100,411,0,0,1,411,1,411,0,819,411,1,<=>
Synpcc7942_0487,Synpcc7942_0487,100,220,0,0,1,220,1,220,1.02E-164,449,220,1,<=>
Synpcc7942_0488,Synpcc7942_0488,100,442,0,0,1,442,1,442,0,912,442,1,<=>
Synpcc7942_0489,Synpcc7942_0489,100,459,0,0,1,459,1,459,0,934,459,1,<=>
Synpcc7942_0490,Synpcc7942_0490,100,681,0,0,1,681,1,681,0,1402,681,1,<=>
Synpcc7942_0491,Synpcc7942_0491,100,45,0,0,1,45,1,45,4.55E-27,88.2,45,1,<=>
Synpcc7942_0492,Synpcc7942_0492,100,315,0,0,1,315,1,315,0,632,315,1,<=>
Synpcc7942_0493,Synpcc7942_0493,100,494,0,0,1,494,1,494,0,1010,494,1,<=>
Synpcc7942_0494,Synpcc7942_0494,100,117,0,0,1,117,1,117,2.73E-84,238,117,1,<=>
Synpcc7942_0495,Synpcc7942_0495,100,178,0,0,1,178,1,178,3.8E-131,361,178,1,<=>
Synpcc7942_0496,Synpcc7942_0496,100,229,0,0,1,229,1,229,1.81E-169,462,229,1,<=>
Synpcc7942_0497,Synpcc7942_0497,100,58,0,0,1,58,1,58,2.31E-37,115,58,1,<=>
Synpcc7942_0498,Synpcc7942_0498,100,837,0,0,1,837,1,837,0,1701,837,1,<=>
Synpcc7942_0499,Synpcc7942_0499,100,331,0,0,1,331,1,331,0,675,331,1,<=>
Synpcc7942_0500,Synpcc7942_0500,100,117,0,0,1,117,1,117,1.27E-83,236,117,1,<=>
Synpcc7942_0501,Synpcc7942_0501,100,216,0,0,1,216,1,216,4.65E-155,425,216,1,<=>
Synpcc7942_0502,Synpcc7942_0502,100,188,0,0,1,188,1,188,5.89E-140,384,188,1,<=>
Synpcc7942_0503,Synpcc7942_0503,100,102,0,0,1,102,1,102,3.37E-72,206,102,1,<=>
Synpcc7942_0504,Synpcc7942_0504,100,438,0,0,1,438,1,438,0,883,438,1,<=>
Synpcc7942_0505,Synpcc7942_0505,100,345,0,0,1,345,1,345,0,697,345,1,<=>
Synpcc7942_0506,Synpcc7942_0506,100,253,0,0,1,253,1,253,0,514,253,1,<=>
Synpcc7942_0507,Synpcc7942_0507,100,182,0,0,1,182,1,182,1.07E-131,363,182,1,<=>
Synpcc7942_0508,Synpcc7942_0508,100,376,0,0,1,376,1,376,0,760,376,1,<=>
Synpcc7942_0509,Synpcc7942_0509,100,157,0,0,1,157,1,157,1.24E-113,315,157,1,<=>
Synpcc7942_0510,Synpcc7942_0510,100,216,0,0,1,216,1,216,4.08E-161,440,216,1,<=>
Synpcc7942_0511,Synpcc7942_0511,100,325,0,0,1,325,1,325,0,645,325,1,<=>
Synpcc7942_0512,Synpcc7942_0512,100,394,0,0,1,394,1,394,0,798,394,1,<=>
Synpcc7942_0513,Synpcc7942_0513,100,250,0,0,1,250,1,250,0,499,250,1,<=>
Synpcc7942_0514,Synpcc7942_0514,100,140,0,0,1,140,1,140,2.13E-101,283,140,1,<=>
Synpcc7942_0515,Synpcc7942_0515,100,140,0,0,1,140,1,140,1.58E-102,286,140,1,<=>
Synpcc7942_0516,Synpcc7942_0516,100,440,0,0,1,440,1,440,0,892,440,1,<=>
Synpcc7942_0517,Synpcc7942_0517,100,775,0,0,1,775,1,775,0,1531,775,1,<=>
Synpcc7942_0518,Synpcc7942_0518,100,387,0,0,1,387,1,387,0,757,387,1,<=>
Synpcc7942_0519,Synpcc7942_0519,100,172,0,0,1,172,1,172,6.13E-124,342,172,1,<=>
Synpcc7942_0520,Synpcc7942_0520,100,213,0,0,1,213,1,213,4.12E-155,424,213,1,<=>
Synpcc7942_0521,Synpcc7942_0521,100,195,0,0,1,195,1,195,4.76E-142,390,195,1,<=>
Synpcc7942_0522,Synpcc7942_0522,100,123,0,0,1,123,1,123,1.28E-89,251,123,1,<=>
Synpcc7942_0523,Synpcc7942_0523,100,129,0,0,1,129,1,129,9.2E-91,255,129,1,<=>
Synpcc7942_0524,Synpcc7942_0524,100,135,0,0,1,135,1,135,1.06E-96,270,135,1,<=>
Synpcc7942_0525,Synpcc7942_0525,100,368,0,0,1,368,1,368,0,742,368,1,<=>
Synpcc7942_0526,Synpcc7942_0526,100,293,0,0,1,293,1,293,0,578,293,1,<=>
Synpcc7942_0527,Synpcc7942_0527,100,278,0,0,1,278,1,278,0,535,278,1,<=>
